"id","age","job","marital","education","default_credit","housing_loan","personal_loan","contact","month","day","duration","campaign","prev_days","prev_num_contact","prev_outcome","decision"
"7778","39","admin","single","university degree","no","yes","yes","telephone","jun","mon","1075","2","999","0","nonexistent","no"
"7779","40","technician","married","professional degree","no","no","no","telephone","jun","mon","21","1","999","0","nonexistent","no"
"7780","43","unemployed","married","university degree","no","no","no","telephone","jun","mon","114","1","999","0","nonexistent","no"
"7781","60","management","married","university degree","no","no","no","telephone","jun","mon","526","2","999","0","nonexistent","yes"
"7782","56","retired","divorced","basic","no","no","no","telephone","jun","mon","163","1","999","0","nonexistent","no"
"7783","46","entrepreneur","married","basic","no","no","no","telephone","jun","mon","245","1","999","0","nonexistent","no"
"7784","30","services","divorced","basic","no","no","no","telephone","jun","mon","394","1","999","0","nonexistent","yes"
"7785","38","technician","single","university degree","no","no","no","telephone","jun","mon","258","1","999","0","nonexistent","no"
"7786","28","services","married","high school","no","no","no","telephone","jun","mon","659","2","999","0","nonexistent","yes"
"7787","40","admin","married","university degree","no","yes","no","telephone","jun","mon","417","1","999","0","nonexistent","no"
"7788","34","services","single","professional degree","no","yes","no","telephone","jun","mon","40","1","999","0","nonexistent","no"
"7789","40","admin","married","university degree","no","yes","no","telephone","jun","mon","527","1","999","0","nonexistent","no"
"7790","35","services","single","basic","no","no","no","telephone","jun","mon","651","1","999","0","nonexistent","no"
"7791","43","retired","married","basic","no","yes","no","telephone","jun","mon","129","1","999","0","nonexistent","no"
"7792","51","management","married","university degree","no","yes","yes","telephone","jun","mon","409","2","999","0","nonexistent","no"
"7793","33","blue-collar","married","high school","no","no","no","telephone","jun","mon","283","1","999","0","nonexistent","no"
"7794","35","admin","divorced","university degree","no","yes","no","telephone","jun","mon","144","2","999","0","nonexistent","no"
"7795","25","blue-collar","married","basic","no","no","no","telephone","jun","mon","97","4","999","0","nonexistent","no"
"7796","50","services","divorced","basic","no","yes","no","telephone","jun","mon","168","4","999","0","nonexistent","no"
"7797","34","blue-collar","single","basic","no","yes","no","telephone","jun","mon","101","1","999","0","nonexistent","no"
"7798","47","technician","single","university degree","no","no","yes","telephone","jun","mon","67","2","999","0","nonexistent","no"
"7799","35","blue-collar","married","basic","no","yes","yes","telephone","jun","mon","64","1","999","0","nonexistent","no"
"7800","35","admin","single","basic","no","yes","no","telephone","jun","mon","143","1","999","0","nonexistent","no"
"7801","39","entrepreneur","married","basic","no","yes","no","telephone","jun","mon","70","1","999","0","nonexistent","no"
"7802","42","blue-collar","married","basic","no","yes","no","telephone","jun","mon","1036","1","999","0","nonexistent","yes"
"7803","42","blue-collar","married","basic","no","no","no","telephone","jun","mon","384","1","999","0","nonexistent","no"
"7804","43","blue-collar","divorced","university degree","no","yes","no","telephone","jun","mon","172","2","999","0","nonexistent","no"
"7805","48","technician","married","professional degree","no","no","no","telephone","jun","mon","105","3","999","0","nonexistent","no"
"7806","25","blue-collar","married","basic","no","yes","yes","telephone","jun","mon","60","5","999","0","nonexistent","no"
"7807","32","blue-collar","married","professional degree","no","yes","no","telephone","jun","mon","26","1","999","0","nonexistent","no"
"7808","47","self-employed","divorced","professional degree","no","yes","no","telephone","jun","mon","364","13","999","0","nonexistent","no"
"7809","47","technician","single","professional degree","no","yes","yes","telephone","jun","mon","227","1","999","0","nonexistent","no"
"7810","30","services","married","high school","no","no","no","telephone","jun","mon","151","3","999","0","nonexistent","no"
"7811","31","self-employed","married","university degree","no","yes","yes","telephone","jun","mon","464","1","999","0","nonexistent","no"
"7812","35","management","single","university degree","no","yes","no","telephone","jun","mon","68","21","999","0","nonexistent","no"
"7813","38","blue-collar","married","basic","no","no","no","telephone","jun","mon","464","1","999","0","nonexistent","no"
"7814","39","blue-collar","married","basic","no","yes","no","telephone","jun","mon","389","1","999","0","nonexistent","no"
"7815","45","blue-collar","single","basic","no","no","no","telephone","jun","mon","185","1","999","0","nonexistent","no"
"7816","40","blue-collar","single","basic","no","yes","no","telephone","jun","mon","128","3","999","0","nonexistent","no"
"7817","30","services","married","high school","no","no","no","telephone","jun","mon","88","2","999","0","nonexistent","no"
"7818","48","blue-collar","married","university degree","no","no","no","telephone","jun","mon","136","7","999","0","nonexistent","no"
"7819","38","blue-collar","married","basic","no","no","no","telephone","jun","mon","123","1","999","0","nonexistent","no"
"7820","58","unemployed","married","basic","no","no","no","telephone","jun","mon","266","2","999","0","nonexistent","no"
"7821","39","blue-collar","married","basic","no","yes","no","telephone","jun","mon","466","1","999","0","nonexistent","no"
"7822","58","blue-collar","married","basic","no","no","no","telephone","jun","mon","80","1","999","0","nonexistent","no"
"7823","39","admin","married","university degree","no","yes","no","telephone","jun","mon","490","1","999","0","nonexistent","no"
"7824","35","blue-collar","married","basic","no","no","no","telephone","jun","mon","232","1","999","0","nonexistent","no"
"7825","40","management","married","university degree","no","no","no","telephone","jun","mon","61","2","999","0","nonexistent","no"
"7826","49","admin","divorced","high school","no","yes","no","telephone","jun","mon","537","5","999","0","nonexistent","no"
"7827","34","blue-collar","married","basic","no","yes","no","telephone","jun","mon","197","1","999","0","nonexistent","no"
"7828","49","unemployed","divorced","professional degree","no","no","no","telephone","jun","mon","464","2","999","0","nonexistent","no"
"7829","32","blue-collar","married","basic","no","no","no","telephone","jun","mon","447","2","999","0","nonexistent","no"
"7830","44","admin","single","high school","no","no","no","telephone","jun","mon","164","1","999","0","nonexistent","no"
"7831","35","blue-collar","married","high school","no","no","no","telephone","jun","mon","184","1","999","0","nonexistent","no"
"7832","38","technician","single","professional degree","no","yes","no","telephone","jun","mon","127","1","999","0","nonexistent","no"
"7833","35","blue-collar","married","basic","no","yes","no","telephone","jun","mon","373","2","999","0","nonexistent","no"
"7834","33","technician","single","university degree","no","yes","no","telephone","jun","mon","42","1","999","0","nonexistent","no"
"7835","30","services","single","high school","no","no","no","telephone","jun","mon","132","6","999","0","nonexistent","no"
"7836","55","entrepreneur","divorced","university degree","no","yes","yes","telephone","jun","mon","579","2","999","0","nonexistent","no"
"7837","47","entrepreneur","married","university degree","no","no","yes","telephone","jun","mon","180","1","999","0","nonexistent","no"
"7838","51","blue-collar","married","basic","no","yes","no","telephone","jun","mon","159","1","999","0","nonexistent","no"
"7839","40","entrepreneur","married","professional degree","no","no","no","telephone","jun","mon","66","6","999","0","nonexistent","no"
"7840","44","blue-collar","married","professional degree","no","no","no","telephone","jun","mon","239","1","999","0","nonexistent","no"
"7841","41","blue-collar","married","basic","no","no","no","telephone","jun","mon","95","1","999","0","nonexistent","no"
"7842","32","blue-collar","single","basic","no","yes","yes","telephone","jun","mon","156","1","999","0","nonexistent","no"
"7843","40","services","single","high school","no","yes","no","telephone","jun","mon","89","1","999","0","nonexistent","no"
